Accident_Index,Vehicle_Reference,Casualty_Reference,Casualty_Class,Sex_of_Casualty,Age_of_Casualty,Age_Band_of_Casualty,Casualty_Severity,Pedestrian_Location,Pedestrian_Movement,Car_Passenger,Bus_or_Coach_Passenger,Pedestrian_Road_Maintenance_Worker,Casualty_Type,Casualty_Home_Area_Type,Casualty_IMD_Decile
2017410237339,2,1,1,1,39,7,3,0,0,0,0,0,9,-1,-1
2017410237397,2,1,1,2,37,7,3,0,0,0,0,0,1,-1,-1
2017410237430,1,1,1,1,16,4,3,0,0,0,0,0,2,2,8
2017410237447,1,1,1,2,57,9,3,0,0,0,0,0,9,-1,-1
2017410237447,2,2,1,2,32,6,3,0,0,0,0,0,9,-1,-1
2017410237450,1,1,1,2,31,6,3,0,0,0,0,0,9,-1,-1
2017410237490,1,1,1,2,27,6,2,0,0,0,0,0,9,-1,-1
2017410237492,2,1,1,1,31,6,3,0,0,0,0,0,9,-1,-1
2017410237538,1,1,1,1,37,7,3,0,0,0,0,0,9,-1,-1
2017410237538,2,2,1,2,58,9,3,0,0,0,0,0,9,-1,-1
2017410237538,3,3,1,2,35,6,3,0,0,0,0,0,9,-1,-1
2017410237538,3,4,2,1,9,2,3,0,0,2,0,0,9,-1,-1
2017410237538,4,5,1,2,29,6,3,0,0,0,0,0,9,-1,-1
2017410237538,5,6,1,2,49,8,3,0,0,0,0,0,9,-1,-1
2017410237538,7,7,2,2,52,8,3,0,0,2,0,0,9,-1,-1
2017410237538,8,8,1,1,36,7,3,0,0,0,0,0,9,-1,-1
2017410237538,8,9,2,2,68,10,2,0,0,-1,0,0,9,-1,-1
2017410237538,9,10,1,2,-1,-1,2,0,0,0,0,0,9,-1,-1
2017410237652,2,1,1,1,16,4,3,0,0,0,0,0,1,-1,-1
2017410237659,1,1,1,2,19,4,3,0,0,0,0,0,9,1,3
2017410237668,2,1,1,2,27,6,3,0,0,0,0,0,1,-1,-1
2017410237722,1,1,1,1,37,7,3,0,0,0,0,0,19,-1,-1
2017410237743,1,1,1,1,21,5,3,0,0,0,0,0,9,-1,-1
2017410237743,1,2,2,1,21,5,2,0,0,1,0,0,9,-1,-1
2017410237793,2,1,1,2,78,11,3,0,0,0,0,0,9,-1,-1
2017410237810,1,1,1,1,18,4,3,0,0,0,0,0,9,-1,-1
2017410237825,2,1,1,1,17,4,3,0,0,0,0,0,2,-1,-1
2017410237841,2,1,1,1,32,6,3,0,0,0,0,0,9,-1,-1
2017410237846,1,1,3,1,13,3,2,5,4,0,0,0,0,1,10
2017410237872,2,1,1,1,37,7,3,0,0,0,0,0,9,-1,-1
2017410237872,3,2,1,1,20,4,3,0,0,0,0,0,9,1,5
2017410237872,3,3,2,2,19,4,3,0,0,1,0,0,9,-1,-1
2017410237875,1,1,1,1,18,4,3,0,0,0,0,0,9,-1,-1
2017410237878,1,1,3,1,17,4,2,5,2,0,0,0,0,-1,-1
2017410237880,1,1,1,1,22,5,3,0,0,0,0,0,9,-1,-1
2017410237880,1,3,2,1,42,7,3,0,0,1,0,0,9,-1,-1
2017410237880,2,2,1,1,20,4,3,0,0,0,0,0,9,-1,-1
2017410237893,1,1,1,2,18,4,3,0,0,0,0,0,9,-1,-1
2017410237893,2,2,1,1,50,8,3,0,0,0,0,0,9,-1,-1
2017410237895,2,1,1,2,52,8,3,0,0,0,0,0,9,-1,-1
2017410237900,1,2,1,1,23,5,2,0,0,0,0,0,9,-1,-1
2017410237900,2,1,1,2,35,6,3,0,0,0,0,0,9,-1,-1
2017410237921,2,1,1,1,34,6,2,0,0,0,0,0,9,1,5
2017410237932,2,1,1,2,49,8,3,0,0,0,0,0,9,-1,-1
2017410237932,3,2,1,1,61,9,3,0,0,0,0,0,9,-1,-1
2017410237932,3,3,2,2,47,8,3,0,0,1,0,0,9,-1,-1
2017410237932,3,4,2,2,-1,-1,3,0,0,2,0,0,9,-1,-1
2017410237939,2,1,1,1,37,7,3,0,0,0,0,0,1,1,3
2017410238049,2,1,1,1,47,8,3,0,0,0,0,0,9,-1,-1
2017410238187,2,1,1,1,37,7,3,0,0,0,0,0,9,-1,-1
2017410238210,1,1,2,2,89,11,3,0,0,2,0,0,8,-1,-1
2017410238210,1,2,1,1,40,7,3,0,0,0,0,0,8,-1,-1
2017410238214,1,1,1,1,70,10,3,0,0,0,0,0,1,-1,-1
2017410238242,1,1,1,1,19,4,2,0,0,0,0,0,3,-1,-1
2017410238301,3,1,1,1,49,8,3,0,0,0,0,0,19,-1,-1
2017410238301,3,2,2,2,45,7,3,0,0,0,0,0,19,-1,-1
2017410238592,2,1,1,1,55,8,3,0,0,0,0,0,1,-1,-1
2017410238616,1,1,1,2,90,11,1,0,0,0,0,0,9,-1,-1
2017410238662,1,1,2,1,34,6,2,0,0,1,0,0,9,1,3
2017410238663,1,1,1,2,36,7,3,0,0,0,0,0,9,2,5
2017410238663,2,2,1,1,11,3,3,0,0,0,0,0,1,-1,-1
2017410238691,1,1,1,1,52,8,3,0,0,0,0,0,19,1,6
2017410238691,1,2,2,1,35,6,3,0,0,0,0,0,19,1,2
2017410238757,2,1,1,1,30,6,3,0,0,0,0,0,9,-1,-1
2017410238757,2,2,2,1,32,6,3,0,0,1,0,0,9,-1,-1
2017410238807,1,3,1,1,42,7,3,0,0,0,0,0,9,-1,-1
2017410238807,2,1,2,1,60,9,3,0,0,0,0,0,19,-1,-1
2017410238807,2,2,1,1,64,9,3,0,0,0,0,0,19,-1,-1
2017410238835,1,2,2,1,34,6,2,0,0,1,0,0,9,-1,-1
2017410238835,1,4,2,1,48,8,2,0,0,2,0,0,9,-1,-1
2017410238922,1,1,3,1,3,1,3,5,4,0,0,0,0,1,8
2017410238934,2,1,1,2,39,7,3,0,0,0,0,0,9,1,1
2017410238941,1,1,3,1,81,11,3,6,9,0,0,0,0,-1,-1
2017410238971,1,1,1,2,21,5,3,0,0,0,0,0,9,1,7
2017410239143,2,1,2,1,8,2,3,0,0,2,0,0,9,-1,-1
2017410239197,2,1,2,1,26,6,3,0,0,1,0,0,9,1,5
2017410239197,2,2,2,2,22,5,3,0,0,2,0,0,9,1,5
2017410239277,1,1,2,1,19,4,3,0,0,1,0,0,9,-1,-1
2017410239340,1,1,1,2,38,7,3,0,0,0,0,0,9,-1,-1
2017410239340,1,2,2,2,6,2,3,0,0,1,0,0,9,-1,-1
2017410239385,3,1,1,1,66,10,3,0,0,0,0,0,9,-1,-1
2017410239459,1,1,1,1,50,8,3,0,0,0,0,0,21,-1,-1
2017410239459,2,2,1,1,24,5,3,0,0,0,0,0,9,-1,-1
2017410239459,2,3,2,1,27,6,3,0,0,1,0,0,9,1,1
2017410239502,2,1,1,2,43,7,3,0,0,0,0,0,9,-1,-1
2017410239585,1,1,3,2,54,8,3,10,9,0,0,0,0,-1,-1
2017410239638,2,1,1,2,57,9,3,0,0,0,0,0,9,-1,-1
2017410239684,1,1,1,1,22,5,3,0,0,0,0,0,9,-1,-1
2017410239684,2,2,1,2,21,5,3,0,0,0,0,0,9,-1,-1
2017410239686,2,1,1,1,-1,-1,3,0,0,0,0,0,3,-1,-1
2017410239907,2,1,1,1,18,4,3,0,0,0,0,0,2,-1,-1
2017410239936,1,1,1,2,61,9,3,0,0,0,0,0,9,1,7
2017410239961,2,1,1,2,54,8,3,0,0,0,0,0,1,-1,-1
2017410240044,1,1,3,2,67,10,3,4,1,0,0,0,0,-1,-1
2017410240094,1,1,1,1,58,9,2,0,0,0,0,0,9,-1,-1
2017410240094,2,2,1,1,44,7,3,0,0,0,0,0,9,-1,-1
2017410240261,2,1,1,1,65,9,3,0,0,0,0,0,9,-1,-1
2017410240274,1,1,3,1,35,6,3,9,8,0,0,0,0,-1,-1
2017410240359,1,1,1,2,-1,-1,3,0,0,0,0,0,9,-1,-1
2017410240402,1,1,1,2,39,7,3,0,0,0,0,0,9,-1,-1
2017410240428,2,1,1,1,37,7,3,0,0,0,0,0,3,-1,-1
2017410240442,1,1,1,2,19,4,3,0,0,0,0,0,9,-1,-1
2017410240442,2,2,1,1,47,8,3,0,0,0,0,0,9,-1,-1
2017410240454,1,1,1,1,25,5,3,0,0,0,0,0,9,-1,-1
2017410240469,1,1,1,2,64,9,3,0,0,0,0,0,9,-1,-1
2017410240469,2,2,1,2,35,6,3,0,0,0,0,0,9,-1,-1
2017410240697,1,1,1,2,24,5,3,0,0,0,0,0,9,3,7
2017410240697,1,2,2,2,2,1,3,0,0,2,0,0,9,3,7
2017410240724,2,2,1,2,84,11,3,0,0,0,0,0,22,-1,-1
2017410240776,2,1,1,1,26,6,3,0,0,0,0,0,3,-1,-1
2017410240785,2,1,1,2,46,8,3,0,0,0,0,0,9,-1,-1
2017410240813,1,1,1,2,40,7,3,0,0,0,0,0,9,-1,-1
2017410240861,1,1,1,1,17,4,3,0,0,0,0,0,9,-1,-1
2017410240861,1,2,2,1,17,4,3,0,0,1,0,0,9,-1,-1
2017410240861,1,3,2,1,17,4,3,0,0,2,0,0,9,-1,-1
2017410240889,2,1,1,1,24,5,3,0,0,0,0,0,19,-1,-1
2017410240958,1,1,1,1,11,3,3,0,0,0,0,0,1,-1,-1
2017410240970,1,1,1,2,38,7,3,0,0,0,0,0,9,-1,-1
2017410240970,1,2,2,1,11,3,3,0,0,1,0,0,9,-1,-1
2017410240970,1,3,2,1,9,2,3,0,0,2,0,0,9,-1,-1
2017410240971,1,1,1,2,74,10,2,0,0,0,0,0,9,-1,-1
2017410240971,1,4,2,2,49,8,2,0,0,1,0,0,9,-1,-1
2017410240971,2,3,1,1,30,6,3,0,0,0,0,0,19,-1,-1
2017410240971,3,2,1,1,68,10,3,0,0,0,0,0,9,-1,-1
2017410240991,1,1,1,1,19,4,3,0,0,0,0,0,9,1,4
2017410240991,2,2,1,1,52,8,3,0,0,0,0,0,9,3,9
2017410240991,2,3,2,1,71,10,3,0,0,1,0,0,9,3,9
2017410241003,1,1,1,2,54,8,3,0,0,0,0,0,9,-1,-1
2017410241030,1,1,1,1,26,6,3,0,0,0,0,0,19,-1,-1
2017410241103,2,1,1,1,37,7,2,0,0,0,0,0,5,-1,-1
2017410241118,2,1,1,1,23,5,3,0,0,0,0,0,3,-1,-1
2017410241121,1,1,2,2,64,9,3,0,0,1,0,0,9,-1,-1
2017410241121,2,2,1,1,43,7,3,0,0,0,0,0,9,-1,-1
2017410241138,1,1,1,2,18,4,3,0,0,0,0,0,9,-1,-1
2017410241156,1,1,3,1,36,7,3,5,3,0,0,0,0,-1,-1
2017410241236,2,1,1,2,56,9,3,0,0,0,0,0,9,-1,-1
2017410241354,2,1,1,2,21,5,3,0,0,0,0,0,9,-1,-1
2017410241354,2,2,2,1,21,5,3,0,0,1,0,0,9,-1,-1
2017410241433,2,1,1,1,13,3,3,0,0,0,0,0,1,-1,-1
2017410241682,1,1,1,2,56,9,3,0,0,0,0,0,9,-1,-1
2017410241725,2,1,1,2,36,7,3,0,0,0,0,0,9,-1,-1
2017410241749,2,1,1,1,42,7,3,0,0,0,0,0,9,-1,-1
2017410241823,2,1,1,1,54,8,3,0,0,0,0,0,1,-1,-1
2017410241845,1,1,1,1,67,10,3,0,0,0,0,0,1,-1,-1
2017410241929,2,1,1,2,42,7,3,0,0,0,0,0,9,3,8
2017410241965,2,1,1,1,11,3,3,0,0,0,0,0,1,1,3
2017410241974,1,1,1,2,34,6,3,0,0,0,0,0,9,-1,-1
2017410241974,2,2,1,1,24,5,3,0,0,0,0,0,9,-1,-1
2017410241974,2,3,2,1,22,5,3,0,0,1,0,0,9,-1,-1
2017410242019,1,1,1,2,24,5,3,0,0,0,0,0,9,1,3
2017410242019,2,2,1,1,45,7,3,0,0,0,0,0,9,-1,-1
2017410242048,1,1,3,1,69,10,3,6,9,0,0,0,0,1,3
2017410242060,1,1,1,2,33,6,3,0,0,0,0,0,9,-1,-1
2017410242066,1,1,1,2,58,9,3,0,0,0,0,0,9,-1,-1
2017410242077,1,1,1,1,56,9,2,0,0,0,0,0,9,-1,-1
2017410242077,2,2,1,1,19,4,3,0,0,0,0,0,9,-1,-1
2017410242158,1,1,3,2,14,3,3,5,2,0,0,0,0,1,4
2017410242163,1,1,3,2,14,3,3,6,9,0,0,0,0,1,9
2017410242214,1,1,3,1,79,11,3,5,3,0,0,0,0,1,10
2017410242218,1,1,1,2,33,6,3,0,0,0,0,0,9,-1,-1
2017410242237,1,1,1,1,33,6,3,0,0,0,0,0,9,-1,-1
2017410242282,2,1,1,1,62,9,3,0,0,0,0,0,1,-1,-1
2017410242328,1,1,1,2,52,8,3,0,0,0,0,0,9,1,10
2017410242384,2,1,2,2,44,7,3,0,0,1,0,0,9,-1,-1
2017410242485,1,1,1,2,20,4,3,0,0,0,0,0,9,1,7
2017410242485,1,4,2,2,22,5,3,0,0,1,0,0,9,-1,-1
2017410242485,2,2,1,1,33,6,3,0,0,0,0,0,9,-1,-1
2017410242485,2,3,2,2,30,6,3,0,0,2,0,0,9,-1,-1
2017410242485,2,5,2,2,31,6,3,0,0,1,0,0,9,-1,-1
2017410242488,2,1,1,1,23,5,3,0,0,0,0,0,3,-1,-1
2017410242519,2,1,1,1,36,7,3,0,0,0,0,0,9,-1,-1
2017410242519,2,2,2,2,33,6,3,0,0,1,0,0,9,-1,-1
2017410242665,1,1,1,1,43,7,3,0,0,0,0,0,1,-1,-1
2017410242865,2,1,1,1,56,9,3,0,0,0,0,0,9,-1,-1
2017410242876,1,1,1,1,59,9,1,0,0,0,0,0,9,1,5
2017410242917,1,2,1,2,25,5,3,0,0,0,0,0,9,-1,-1
2017410242917,2,1,1,2,75,10,2,0,0,0,0,0,9,-1,-1
2017410243098,1,1,1,1,28,6,3,0,0,0,0,0,9,3,6
2017410243197,2,1,1,2,19,4,2,0,0,0,0,0,9,-1,-1
2017410243197,2,2,2,2,19,4,2,0,0,2,0,0,9,-1,-1
2017410243197,2,3,2,2,19,4,1,0,0,2,0,0,9,1,2
2017410243245,2,1,1,1,23,5,3,0,0,0,0,0,9,-1,-1
2017410243245,2,2,2,1,20,4,3,0,0,1,0,0,9,-1,-1
2017410243298,2,1,1,1,49,8,3,0,0,0,0,0,9,1,9
2017410243318,2,1,1,2,32,6,3,0,0,0,0,0,1,1,5
2017410243387,1,1,3,2,14,3,3,5,3,0,0,0,0,-1,-1
2017410243398,1,1,1,1,37,7,3,0,0,0,0,0,5,-1,-1
2017410243413,2,1,1,2,47,8,3,0,0,0,0,0,9,-1,-1
2017410243413,2,2,2,1,12,3,3,0,0,1,0,0,9,-1,-1
2017410243459,3,2,2,2,40,7,3,0,0,1,0,0,9,-1,-1
2017410243459,3,3,1,1,50,8,3,0,0,0,0,0,9,-1,-1
2017410243529,2,1,1,1,21,5,3,0,0,0,0,0,9,-1,-1
2017410243533,1,1,1,1,16,4,3,0,0,0,0,0,2,-1,-1
2017410243533,1,2,3,1,60,9,2,10,8,0,0,0,0,-1,-1
2017410243533,1,3,3,2,25,5,3,10,8,0,0,0,0,-1,-1
2017410243624,2,1,1,2,30,6,3,0,0,0,0,0,9,-1,-1
2017410243650,2,1,1,1,24,5,2,0,0,0,0,0,3,-1,-1
2017410243834,1,1,1,1,23,5,3,0,0,0,0,0,9,3,7
2017410243834,2,2,1,1,51,8,3,0,0,0,0,0,9,1,2
2017410243879,2,1,1,2,49,8,3,0,0,0,0,0,9,-1,-1
2017410244129,1,3,1,1,33,6,3,0,0,0,0,0,9,-1,-1
2017410244129,2,1,1,2,42,7,3,0,0,0,0,0,9,-1,-1
2017410244129,2,2,2,1,29,6,3,0,0,1,0,0,9,-1,-1
2017410244176,1,1,1,1,12,3,3,0,0,0,0,0,1,-1,-1
2017410244189,1,1,3,2,12,3,3,1,3,0,0,0,0,-1,-1
2017410244208,2,1,1,2,54,8,3,0,0,0,0,0,9,-1,-1
2017410244236,2,1,1,2,29,6,3,0,0,0,0,0,1,-1,-1
2017410244239,1,1,3,1,24,5,3,5,9,0,0,0,0,-1,-1
2017410244248,1,1,3,1,25,5,2,5,2,0,0,0,0,-1,-1
2017410244283,1,1,3,2,12,3,3,5,1,0,0,0,0,1,6
2017410244290,2,1,1,2,55,8,3,0,0,0,0,0,9,-1,-1
2017410244292,1,1,1,1,21,5,3,0,0,0,0,0,9,-1,-1
2017410244292,2,2,1,1,24,5,3,0,0,0,0,0,9,-1,-1
2017410244292,3,3,1,1,37,7,3,0,0,0,0,0,9,-1,-1
2017410244292,5,4,1,1,59,9,3,0,0,0,0,0,9,-1,-1
2017410244292,7,5,1,1,28,6,3,0,0,0,0,0,9,-1,-1
2017410244322,2,1,1,1,37,7,3,0,0,0,0,0,19,-1,-1
2017410244322,3,2,1,2,24,5,3,0,0,0,0,0,9,-1,-1
2017410244358,1,1,1,1,54,8,3,0,0,0,0,0,9,-1,-1
2017410244464,1,1,1,2,21,5,3,0,0,0,0,0,9,-1,-1
2017410244546,2,1,1,1,73,10,3,0,0,0,0,0,9,-1,-1
2017410244546,2,2,2,2,70,10,3,0,0,1,0,0,9,-1,-1
2017410244556,2,1,1,2,67,10,3,0,0,0,0,0,9,-1,-1
2017410244576,1,1,1,1,29,6,3,0,0,0,0,0,9,1,5
2017410244615,2,1,1,1,20,4,3,0,0,0,0,0,1,-1,-1
2017410244659,2,1,1,1,36,7,3,0,0,0,0,0,9,1,8
2017410244670,1,1,3,2,45,7,3,1,9,0,0,0,0,1,9
2017410244726,2,1,1,1,29,6,3,0,0,0,0,0,9,-1,-1
2017410244726,2,2,2,2,33,6,3,0,0,1,0,0,9,-1,-1
2017410244726,3,3,1,2,45,7,3,0,0,0,0,0,9,-1,-1
2017410244726,3,4,2,1,50,8,3,0,0,1,0,0,9,-1,-1
2017410244726,3,5,2,2,23,5,3,0,0,2,0,0,9,-1,-1
2017410244726,3,6,2,1,6,2,3,0,0,2,0,0,9,-1,-1
2017410244791,1,1,1,2,27,6,3,0,0,0,0,0,9,3,8
2017410245284,1,1,3,2,70,10,2,5,4,0,0,0,0,-1,-1
2017410245348,2,1,1,1,64,9,3,0,0,0,0,0,1,-1,-1
2017410245360,2,1,1,2,35,6,3,0,0,0,0,0,1,-1,-1
2017410245382,1,1,1,1,42,7,3,0,0,0,0,0,3,-1,-1
2017410245425,2,1,1,2,26,6,3,0,0,0,0,0,9,-1,-1
2017410245449,1,1,1,2,31,6,3,0,0,0,0,0,9,-1,-1
2017410245473,1,1,1,2,29,6,3,0,0,0,0,0,9,-1,-1
2017410245473,2,2,1,2,28,6,3,0,0,0,0,0,9,-1,-1
2017410245518,2,1,1,1,53,8,3,0,0,0,0,0,1,-1,-1
2017410245540,2,1,1,1,16,4,2,0,0,0,0,0,2,-1,-1
2017410245587,1,1,1,1,24,5,3,0,0,0,0,0,9,-1,-1
2017410245697,1,1,1,1,29,6,3,0,0,0,0,0,9,1,3
2017410245697,2,2,1,2,79,11,3,0,0,0,0,0,9,1,7
2017410245767,2,1,1,2,38,7,3,0,0,0,0,0,9,-1,-1
2017410245767,2,2,2,2,39,7,3,0,0,1,0,0,9,-1,-1
2017410245820,2,1,1,1,14,3,3,0,0,0,0,0,1,-1,-1
2017410245871,1,1,1,2,54,8,3,0,0,0,0,0,9,-1,-1
2017410245888,2,1,1,2,22,5,3,0,0,0,0,0,9,-1,-1
2017410245934,2,1,1,1,41,7,3,0,0,0,0,0,9,-1,-1
2017410245945,1,1,1,1,85,11,3,0,0,0,0,0,9,-1,-1
2017410245945,2,2,1,1,40,7,3,0,0,0,0,0,9,-1,-1
2017410245950,2,1,1,2,31,6,3,0,0,0,0,0,9,-1,-1
2017410245970,2,1,1,1,30,6,3,0,0,0,0,0,9,-1,-1
2017410245986,2,1,1,2,31,6,3,0,0,0,0,0,9,-1,-1
2017410245986,2,2,2,1,33,6,3,0,0,1,0,0,9,-1,-1
2017410246031,2,1,1,2,31,6,3,0,0,0,0,0,9,-1,-1
2017410246031,2,2,2,2,31,6,3,0,0,1,0,0,9,1,8
2017410246153,3,1,1,2,25,5,3,0,0,0,0,0,9,-1,-1
2017410246161,2,1,1,1,-1,-1,2,0,0,0,0,0,1,-1,-1
2017410246242,2,1,1,1,35,6,3,0,0,0,0,0,9,-1,-1
2017410246256,2,1,1,1,39,7,3,0,0,0,0,0,1,-1,-1
2017410246350,2,1,2,2,31,6,3,0,0,2,0,0,9,-1,-1
2017410246350,2,2,1,1,40,7,3,0,0,0,0,0,9,-1,-1
2017410246400,2,1,1,2,70,10,3,0,0,0,0,0,9,-1,-1
2017410246440,2,1,2,2,40,7,3,0,0,1,0,0,9,-1,-1
2017410246523,1,1,3,1,61,9,3,6,9,0,0,0,0,1,5
2017410246527,2,1,1,1,61,9,3,0,0,0,0,0,9,-1,-1
2017410246536,1,1,1,1,24,5,3,0,0,0,0,0,19,-1,-1
2017410246566,1,1,1,1,47,8,2,0,0,0,0,0,9,-1,-1
2017410246566,1,2,2,2,52,8,2,0,0,1,0,0,9,-1,-1
2017410246566,2,3,1,1,32,6,2,0,0,0,0,0,9,-1,-1
2017410246566,2,4,2,2,0,1,3,0,0,2,0,0,9,1,8
2017410246674,2,1,1,1,41,7,3,0,0,0,0,0,9,-1,-1
2017410246729,1,1,1,1,20,4,2,0,0,0,0,0,3,-1,-1
2017410246749,1,1,1,1,58,9,3,0,0,0,0,0,9,-1,-1
2017410246796,2,1,2,2,-1,-1,3,0,0,1,0,0,9,-1,-1
2017410246807,2,1,2,2,27,6,3,0,0,2,0,0,9,3,7
2017410246807,2,2,2,2,28,6,3,0,0,2,0,0,9,-1,-1
2017410246807,2,3,2,2,30,6,3,0,0,1,0,0,9,-1,-1
2017410246857,2,1,1,1,30,6,3,0,0,0,0,0,1,-1,-1
2017410246893,1,1,1,1,42,7,3,0,0,0,0,0,19,-1,-1
2017410246902,2,1,1,1,40,7,3,0,0,0,0,0,1,-1,-1
2017410246910,2,1,1,2,28,6,3,0,0,0,0,0,9,1,5
2017410246910,2,2,2,2,6,2,3,0,0,2,0,0,9,1,5
2017410246914,1,1,1,1,44,7,2,0,0,0,0,0,9,-1,-1
2017410246927,1,1,1,1,31,6,3,0,0,0,0,0,9,-1,-1
2017410246948,1,1,1,2,44,7,3,0,0,0,0,0,9,-1,-1
2017410246958,1,1,1,1,64,9,3,0,0,0,0,0,9,-1,-1
2017410246980,1,1,3,2,51,8,3,5,1,0,0,0,0,-1,-1
2017410246980,1,2,1,2,18,4,3,0,0,0,0,0,9,-1,-1
2017410246980,1,3,2,2,17,4,3,0,0,1,0,0,9,-1,-1
2017410247006,2,1,1,1,10,2,2,0,0,0,0,0,1,-1,-1
2017410247012,3,1,1,2,46,8,3,0,0,0,0,0,9,-1,-1
2017410247096,1,1,3,1,19,4,3,5,1,0,0,0,0,1,10
2017410247185,2,1,1,1,41,7,3,0,0,0,0,0,97,-1,-1
2017410247193,1,1,1,1,18,4,3,0,0,0,0,0,2,-1,-1
2017410247193,2,2,1,2,37,7,3,0,0,0,0,0,9,-1,-1
2017410247201,1,1,3,2,54,8,3,1,1,0,0,0,0,-1,-1
2017410247235,1,1,1,1,25,5,3,0,0,0,0,0,5,-1,-1
2017410247301,1,2,2,1,26,6,3,0,0,1,0,0,9,-1,-1
2017410247301,2,1,1,2,24,5,3,0,0,0,0,0,9,-1,-1
2017410247387,2,1,1,2,56,9,3,0,0,0,0,0,9,-1,-1
2017410247633,1,1,3,2,55,8,3,5,1,0,0,0,0,-1,-1
2017410247637,1,2,1,2,37,7,3,0,0,0,0,0,9,-1,-1
2017410247637,1,5,2,1,4,1,3,0,0,2,0,0,9,-1,-1
2017410247637,2,7,1,1,29,6,3,0,0,0,0,0,9,-1,-1
2017410247637,3,1,1,1,66,10,3,0,0,0,0,0,9,1,10
2017410247637,4,4,1,2,45,7,3,0,0,0,0,0,9,1,4
2017410247637,4,6,2,1,16,4,3,0,0,2,0,0,9,1,4
2017410247637,5,8,1,2,56,9,3,0,0,0,0,0,9,1,7
2017410247684,1,1,1,1,42,7,3,0,0,0,0,0,9,-1,-1
2017410247684,1,2,2,1,24,5,2,0,0,0,0,0,9,-1,-1
2017410247748,2,1,1,1,12,3,3,0,0,0,0,0,1,-1,-1
2017410247804,2,1,1,1,53,8,3,0,0,0,0,0,9,-1,-1
2017410247809,2,1,1,2,57,9,3,0,0,0,0,0,9,-1,-1
2017410247903,1,1,2,2,16,4,3,0,0,1,0,0,9,-1,-1
2017410247971,1,1,3,1,32,6,2,5,3,0,0,0,0,-1,-1
2017410247986,1,1,1,1,12,3,3,0,0,0,0,0,1,1,7
2017410248041,1,1,3,2,4,1,2,1,3,0,0,0,0,-1,-1
2017410248053,1,1,2,2,33,6,3,0,0,1,0,0,9,-1,-1
2017410248079,1,1,3,1,55,8,3,5,1,0,0,0,0,-1,-1
2017410248096,1,1,1,2,22,5,3,0,0,0,0,0,9,-1,-1
2017410248096,2,2,2,2,50,8,3,0,0,1,0,0,9,-1,-1
2017410248241,2,1,1,1,24,5,2,0,0,0,0,0,19,-1,-1
2017410248242,2,1,1,2,33,6,3,0,0,0,0,0,9,-1,-1
2017410248451,2,1,1,1,39,7,3,0,0,0,0,0,9,-1,-1
2017410248451,3,2,1,2,35,6,3,0,0,0,0,0,9,-1,-1
2017410248471,2,1,1,1,46,8,3,0,0,0,0,0,21,-1,-1
2017410248482,1,1,1,2,50,8,3,0,0,0,0,0,9,1,9
2017410248482,1,2,2,2,17,4,3,0,0,1,0,0,9,1,9
2017410248499,1,1,3,1,68,10,3,5,3,0,0,0,0,-1,-1
2017410248509,2,1,1,1,20,4,3,0,0,0,0,0,9,-1,-1
2017410248536,1,1,3,1,54,8,3,10,9,0,0,2,0,-1,-1
2017410248565,2,1,1,2,27,6,3,0,0,0,0,0,9,-1,-1
2017410248565,2,2,2,1,29,6,2,0,0,1,0,0,9,-1,-1
2017410248565,2,3,2,1,31,6,3,0,0,2,0,0,9,1,10
2017410248656,2,1,1,1,-1,-1,3,0,0,0,0,0,9,1,8
2017410248656,2,2,2,2,46,8,3,0,0,1,0,0,9,-1,-1
2017410248666,1,1,3,2,92,11,3,4,1,0,0,0,0,-1,-1
2017410248721,2,1,2,2,69,10,3,0,0,0,4,0,11,-1,-1
2017410248721,2,2,2,2,72,10,3,0,0,0,4,0,11,-1,-1
2017410248721,2,3,2,2,69,10,3,0,0,0,4,0,11,-1,-1
2017410248721,2,4,2,2,23,5,3,0,0,0,4,0,11,-1,-1
2017410248721,2,5,2,2,49,8,3,0,0,0,4,0,11,-1,-1
2017410248851,2,1,1,2,55,8,3,0,0,0,0,0,22,-1,-1
2017410248863,2,1,1,1,57,9,3,0,0,0,0,0,9,1,7
2017410248863,2,2,2,2,-1,-1,2,0,0,1,0,0,9,1,7
2017410248908,1,1,3,1,52,8,2,1,3,0,0,0,0,-1,-1
2017410248930,1,1,1,1,42,7,3,0,0,0,0,0,98,-1,-1
2017410248987,1,1,1,1,46,8,3,0,0,0,0,0,9,-1,-1
2017410248987,2,2,1,2,39,7,3,0,0,0,0,0,9,-1,-1
2017410248988,1,1,1,1,33,6,3,0,0,0,0,0,19,-1,-1
2017410248988,2,2,1,1,21,5,3,0,0,0,0,0,9,-1,-1
2017410249012,2,1,1,1,18,4,3,0,0,0,0,0,1,-1,-1
2017410249026,1,1,2,2,48,8,2,0,0,2,0,0,9,1,3
2017410249044,2,1,1,2,70,10,3,0,0,0,0,0,9,-1,-1
2017410249049,2,1,1,2,54,8,3,0,0,0,0,0,9,1,7
2017410249056,1,1,3,1,62,9,2,8,3,0,0,0,0,-1,-1
2017410249086,1,1,1,1,25,5,3,0,0,0,0,0,9,-1,-1
2017410249086,1,2,2,2,22,5,3,0,0,1,0,0,9,-1,-1
2017410249182,1,1,1,1,20,4,3,0,0,0,0,0,9,1,6
2017410249182,1,2,2,1,22,5,3,0,0,1,0,0,9,1,8
