Accident_Index,Vehicle_Reference,Vehicle_Type,Towing_and_Articulation,Vehicle_Manoeuvre,Vehicle_Location-Restricted_Lane,Junction_Location,Skidding_and_Overturning,Hit_Object_in_Carriageway,Vehicle_Leaving_Carriageway,Hit_Object_off_Carriageway,1st_Point_of_Impact,Was_Vehicle_Left_Hand_Drive?,Journey_Purpose_of_Driver,Sex_of_Driver,Age_of_Driver,Age_Band_of_Driver,Engine_Capacity_(CC),Propulsion_Code,Age_of_Vehicle,Driver_IMD_Decile,Driver_Home_Area_Type,Vehicle_IMD_Decile
2017010067824,1,5,0,9,0,6,0,0,7,10,1,1,6,1,23,5,998,1,9,3,1,3
2017010067824,2,9,0,9,0,6,0,0,0,0,3,1,6,1,67,10,1598,1,12,4,1,4
2017010067825,1,9,0,5,0,6,0,0,0,0,1,1,6,1,25,5,1590,1,12,3,1,3
2017010067825,2,1,0,18,0,1,0,0,0,0,1,1,6,1,16,4,-1,-1,-1,2,1,2
2017010067827,1,9,0,3,0,4,0,0,0,0,2,1,6,2,17,4,1197,1,2,7,1,7
2017010067827,2,9,0,18,0,4,-1,0,0,0,1,-1,6,3,-1,-1,-1,-1,-1,-1,-1,-1
2017010067830,1,2,0,18,0,8,0,0,0,0,3,1,6,2,48,8,-1,-1,-1,7,1,7
2017010067830,2,9,-1,18,0,1,0,0,0,0,1,-1,6,1,-1,-1,-1,-1,-1,-1,-1,-1
2017010067838,1,19,0,4,0,1,0,0,0,0,2,1,1,1,27,6,1560,2,4,4,1,4
2017010067838,2,5,0,18,0,1,2,0,1,0,1,1,6,1,37,7,847,1,-1,2,1,2
2017010067841,1,19,0,7,0,1,0,0,0,0,1,1,1,1,24,5,1995,2,-1,7,3,7
2017010067841,2,9,0,18,0,8,0,0,0,0,3,2,6,1,46,8,1598,1,13,9,1,9
2017010067845,1,9,0,4,-1,-1,-1,-1,-1,-1,2,-1,6,2,51,8,-1,-1,-1,2,1,2
2017010067845,2,9,-1,-1,-1,1,-1,-1,-1,0,1,-1,6,1,-1,-1,-1,-1,-1,-1,-1,-1
2017010067854,1,9,0,4,0,0,0,0,0,0,0,-1,6,1,30,6,1598,1,7,6,1,6
2017010067854,2,9,0,18,0,0,0,0,0,0,1,-1,6,1,-1,-1,1598,1,12,3,1,3
2017010067865,1,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,27,6,2143,2,3,7,1,7
2017010067865,2,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,3,-1,-1,1598,2,5,-1,-1,-1
2017010067869,1,9,0,18,0,0,0,0,0,0,1,1,6,2,-1,-1,1598,2,3,-1,-1,-1
2017010067869,2,9,0,3,0,0,0,0,0,0,2,1,1,1,36,7,1956,2,7,6,1,6
2017010067870,1,9,0,18,0,2,0,0,0,0,3,-1,6,1,25,5,1984,1,3,4,1,4
2017010067870,2,19,0,13,0,2,0,0,0,0,4,-1,6,3,-1,-1,1995,2,-1,-1,-1,-1
2017010067871,1,9,0,12,0,3,0,0,0,0,3,1,6,1,45,7,1197,1,-1,-1,-1,-1
2017010067871,2,9,0,5,0,4,0,0,0,0,1,1,1,1,26,6,2967,2,9,6,1,6
2017010067876,1,9,0,18,0,0,0,0,0,0,2,-1,2,2,58,9,1339,1,10,7,1,7
2017010067876,2,11,0,-1,0,0,0,-1,-1,-1,-1,1,1,3,-1,-1,6700,2,10,-1,-1,-1
2017010067880,1,3,0,18,0,0,0,0,0,0,1,1,1,2,26,6,124,1,13,9,1,9
2017010067880,2,9,0,18,0,0,0,0,0,0,1,1,6,1,36,7,2231,2,9,4,1,4
2017010067882,1,9,0,18,0,0,0,0,0,0,1,1,6,1,25,5,1900,2,12,5,1,5
2017010067882,2,9,0,2,0,0,0,0,0,0,3,1,6,3,-1,-1,2987,2,1,-1,-1,-1
2017010067882,3,9,0,2,0,0,0,0,0,0,4,1,6,3,-1,-1,1998,1,15,-1,-1,-1
2017010067883,1,9,0,18,0,0,0,11,0,0,3,1,6,2,49,8,1229,1,11,2,1,2
2017010067883,2,1,0,18,0,0,0,0,0,0,3,1,6,2,38,7,-1,-1,-1,3,1,3
2017010067884,1,1,0,18,0,8,0,0,0,0,1,1,6,2,43,7,-1,-1,-1,4,1,4
2017010067884,2,9,0,5,0,4,0,0,0,0,1,1,6,1,24,5,1499,1,2,3,1,3
2017010067885,1,1,0,18,5,0,0,0,0,0,1,1,6,1,12,3,-1,-1,-1,3,1,3
2017010067885,2,90,0,7,0,0,0,0,0,0,3,1,1,1,53,8,-1,-1,-1,2,1,2
2017010067886,1,1,0,18,0,0,0,0,0,0,1,1,2,1,27,6,-1,-1,-1,5,1,5
2017010067888,1,19,0,9,0,5,0,0,0,0,1,1,1,1,55,8,1499,2,1,4,1,4
2017010067888,2,1,0,18,0,1,0,0,0,0,1,1,1,1,25,5,-1,-1,-1,6,1,6
2017010067889,1,3,0,14,0,8,0,0,0,0,1,1,2,1,37,7,124,1,8,3,1,3
2017010067890,1,9,0,9,0,1,0,0,0,0,1,1,6,1,49,8,1797,8,5,7,1,7
2017010067890,2,1,0,18,0,1,0,0,0,0,1,1,6,2,30,6,-1,-1,-1,3,1,3
2017010067891,1,5,0,18,0,0,1,0,0,0,1,1,6,1,26,6,599,1,11,-1,-1,-1
2017010067891,2,19,0,11,0,0,0,0,0,0,2,1,2,1,47,8,1598,2,9,7,1,7
2017010067892,1,9,0,18,0,2,0,0,0,0,1,1,6,1,20,4,1595,1,7,5,1,5
2017010067892,2,9,0,4,0,2,0,0,0,0,2,1,6,1,40,7,1997,2,7,2,1,2
2017010067892,3,9,0,3,0,2,0,0,0,0,2,1,6,2,58,9,2597,1,13,2,1,2
2017010067893,1,4,0,18,0,1,2,0,0,0,1,1,6,1,18,4,124,1,11,-1,-1,-1
2017010067893,2,9,0,10,0,6,0,0,0,0,1,1,6,2,27,6,1240,1,7,2,1,2
2017010067893,3,9,0,3,0,1,0,0,0,0,1,1,6,1,34,6,1598,1,13,-1,-1,-1
2017010067894,1,9,0,9,0,6,0,0,0,0,1,1,6,1,65,9,1956,2,4,9,1,9
2017010067895,1,8,0,6,0,8,0,0,0,0,4,1,1,1,42,7,2499,2,5,10,3,10
2017010067895,2,3,0,15,0,8,0,0,0,0,4,1,1,1,31,6,108,1,4,2,1,2
2017010067896,1,9,0,18,0,1,0,0,2,7,1,1,6,1,22,5,1596,1,16,3,1,3
2017010067897,1,9,0,10,0,8,0,0,0,0,1,1,6,1,21,5,1390,1,13,2,1,2
2017010067897,2,1,0,18,0,8,0,0,0,0,3,1,6,1,56,9,-1,-1,-1,9,1,9
2017010067898,1,9,0,18,0,8,0,0,0,0,1,1,6,2,41,7,1995,2,9,9,1,9
2017010067898,2,9,0,5,0,8,0,0,0,0,4,1,6,1,19,4,-1,-1,-1,6,1,6
2017010067899,1,9,-1,7,-1,1,-1,0,0,0,4,-1,6,1,26,6,-1,-1,-1,6,1,6
2017010067899,2,1,0,18,2,1,0,0,0,0,3,1,6,2,31,6,-1,-1,-1,2,1,2
2017010067901,1,5,0,5,0,0,0,0,1,0,3,1,6,1,35,6,998,1,15,2,1,2
2017010067902,1,9,0,16,0,1,0,0,0,0,1,1,6,2,32,6,1339,8,8,4,1,4
2017010067902,2,4,0,18,0,1,0,0,0,0,1,1,6,1,33,6,125,1,7,4,1,4
2017010067904,1,8,0,18,0,4,0,0,0,0,1,1,1,1,51,8,2402,2,13,5,1,5
2017010067904,2,90,0,18,0,3,5,0,0,0,1,1,2,1,24,5,-1,-1,-1,5,1,5
2017010067905,1,9,0,7,0,4,0,0,1,0,3,1,2,1,62,9,1560,2,8,4,1,4
2017010067905,2,1,0,5,0,3,0,0,0,0,1,1,6,1,46,8,-1,-1,-1,9,1,9
2017010067906,1,3,0,15,0,0,0,0,0,0,3,1,6,2,22,5,125,1,2,3,1,3
2017010067906,2,9,0,7,0,0,0,0,0,0,4,1,6,3,-1,-1,1986,2,10,-1,-1,-1
2017010067907,1,11,0,3,0,0,0,0,0,0,1,1,1,1,29,6,7300,2,13,4,1,4
2017010067907,2,5,0,13,0,0,2,0,0,0,1,1,4,1,20,4,599,1,12,2,1,2
2017010067907,3,9,0,14,0,0,0,0,0,0,0,1,6,2,26,6,-1,-1,-1,8,1,8
2017010067908,1,9,0,18,0,8,0,0,0,0,1,1,6,1,28,6,3628,2,8,10,1,10
2017010067908,2,9,0,9,0,6,0,0,0,0,3,1,2,1,22,5,1198,1,5,9,1,9
2017010067909,1,9,0,3,0,0,0,0,0,0,2,1,1,1,50,8,1560,2,9,3,1,3
2017010067909,2,9,0,18,0,0,0,0,0,0,1,1,6,2,31,6,1796,1,11,2,1,2
2017010067910,1,9,0,16,0,5,0,0,0,0,1,1,2,1,33,6,1198,1,6,9,1,9
2017010067911,1,1,0,14,4,8,0,0,0,0,4,1,6,1,40,7,-1,-1,-1,7,1,7
2017010067911,2,9,0,5,0,2,0,0,0,0,3,1,6,1,46,8,2993,2,2,1,1,1
2017010067914,1,9,0,18,0,1,0,0,0,0,1,1,6,3,-1,-1,1596,1,4,-1,-1,-1
2017010067915,1,9,0,9,0,5,0,0,0,0,1,1,2,2,57,9,1598,2,-1,8,1,8
2017010067915,2,1,0,3,0,1,0,0,0,0,1,1,6,1,41,7,-1,-1,-1,3,1,3
2017010067917,1,19,0,7,0,3,0,0,0,0,4,1,1,1,24,5,1896,2,9,2,1,2
2017010067917,2,19,0,18,0,3,1,0,0,0,3,1,1,1,59,9,2198,2,2,3,1,3
2017010067919,1,9,0,18,0,1,0,0,0,0,1,1,6,3,-1,-1,2149,2,10,-1,-1,-1
2017010067922,1,3,0,3,0,1,0,0,0,0,2,1,6,1,32,6,125,1,10,8,1,8
2017010067922,2,9,0,7,0,1,0,0,0,0,1,1,6,3,-1,-1,-1,-1,-1,-1,-1,-1
2017010067925,1,19,0,3,0,1,0,0,0,0,3,1,1,1,47,8,2143,2,5,2,1,2
2017010067925,2,1,0,18,0,1,0,4,0,0,1,1,6,1,47,8,-1,-1,-1,9,1,9
2017010067926,1,9,0,18,0,-1,0,-1,0,0,1,-1,6,1,-1,-1,1999,1,9,-1,-1,-1
2017010067926,2,1,0,18,0,-1,0,-1,0,0,1,1,6,1,27,6,-1,-1,-1,4,1,4
2017010067927,1,3,0,13,0,1,0,0,0,0,4,1,1,1,20,4,108,1,-1,7,1,7
2017010067927,2,9,0,3,0,6,0,0,0,0,1,1,6,2,45,7,2995,1,1,6,1,6
2017010067928,1,1,-1,3,0,4,-1,-1,-1,-1,2,1,6,1,27,6,-1,-1,-1,7,1,7
2017010067928,2,9,-1,5,0,4,-1,-1,-1,-1,1,-1,6,2,-1,-1,1461,2,6,-1,-1,-1
2017010067931,1,3,0,18,9,0,1,4,2,10,1,1,6,1,18,4,124,1,6,4,1,4
2017010067931,2,9,0,2,0,0,0,0,0,0,0,1,6,3,-1,-1,-1,-1,-1,-1,-1,-1
2017010067931,3,9,0,16,0,0,0,0,0,0,0,1,1,1,28,6,2993,2,2,4,1,4
2017010067933,1,1,0,18,0,8,0,0,0,0,0,1,6,1,-1,-1,-1,-1,-1,1,1,1
2017010067934,1,4,0,18,0,0,2,4,0,0,4,1,2,2,29,6,649,1,-1,3,1,3
2017010067934,2,9,0,3,0,0,0,8,0,0,3,1,6,1,26,6,1598,1,12,5,1,5
2017010067938,1,9,0,9,0,8,0,0,0,0,3,1,6,1,35,6,1995,2,11,5,1,5
2017010067938,2,3,0,18,0,8,0,0,0,0,1,1,2,1,30,6,124,1,9,4,1,4
2017010067939,1,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,67,10,-1,-1,-1,-1,-1,-1
2017010067940,1,9,0,18,0,1,-1,0,0,0,4,-1,6,2,30,6,1995,1,9,-1,-1,-1
2017010067940,2,9,0,18,0,1,-1,0,0,0,1,-1,6,3,-1,-1,1390,1,12,-1,-1,-1
2017010067941,1,1,0,18,0,-1,-1,-1,-1,-1,-1,1,6,1,33,6,-1,-1,-1,6,1,6
2017010067944,1,9,0,-1,0,0,0,0,0,0,3,-1,6,2,28,6,998,1,4,1,1,1
2017010067944,2,9,0,-1,0,0,0,0,0,0,1,-1,6,3,-1,-1,1596,1,5,-1,-1,-1
2017010067945,1,1,0,18,0,1,0,0,0,0,1,1,1,1,27,6,-1,-1,-1,5,1,5
2017010067945,2,19,0,7,0,5,0,0,0,0,1,1,1,1,-1,-1,2300,2,11,-1,-1,-1
2017010067946,1,1,-1,18,0,-1,-1,-1,-1,-1,1,1,6,1,46,8,-1,-1,-1,2,1,2
2017010067952,1,9,0,18,0,1,0,0,0,0,1,1,6,1,80,11,1242,1,21,5,1,5
2017010067953,1,8,0,9,0,8,0,0,0,0,3,1,1,1,71,10,2148,2,9,8,1,8
2017010067953,2,3,0,18,0,1,0,0,0,0,1,1,2,1,25,5,125,1,7,5,1,5
2017010067961,1,9,0,5,8,0,0,0,0,0,0,1,6,1,51,8,1997,2,6,5,1,5
2017010067961,2,9,0,4,0,0,0,0,0,0,2,1,6,2,31,6,-1,-1,-1,3,1,3
2017010067961,3,5,0,13,0,0,1,10,0,0,1,1,6,1,25,5,125,1,2,3,1,3
2017010067963,1,5,0,18,0,0,0,-1,0,0,-1,1,6,1,25,5,592,1,24,1,1,1
2017010067964,1,1,0,18,0,1,0,0,0,0,1,1,6,1,40,7,-1,-1,-1,8,1,8
2017010067964,2,9,0,9,0,8,0,-1,0,0,-1,-1,6,3,-1,-1,1998,1,12,-1,-1,-1
2017010067972,1,9,0,-1,0,0,0,0,0,0,3,1,6,1,31,6,1248,2,11,-1,-1,-1
2017010067972,2,9,0,18,0,0,0,0,0,0,4,1,6,3,-1,-1,1242,1,6,-1,-1,-1
2017010067978,1,9,0,18,2,8,0,4,1,1,1,1,2,2,21,5,1242,1,3,-1,-1,-1
2017010067978,2,9,0,8,0,1,0,10,1,1,3,1,2,2,49,8,998,1,17,5,1,5
2017010067978,3,9,0,18,0,1,0,0,0,0,4,1,2,1,23,5,1798,1,-1,2,1,2
2017010067982,1,9,5,-1,-1,0,-1,-1,-1,-1,-1,-1,6,2,22,5,1598,2,-1,5,1,5
2017010067983,1,9,-1,3,0,0,-1,-1,-1,-1,4,-1,6,2,33,6,2967,2,7,8,1,8
2017010067983,2,9,-1,3,0,0,0,-1,-1,-1,4,-1,6,2,17,4,1796,1,8,10,1,10
2017010067992,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,6,2,58,9,-1,-1,-1,3,1,3
2017010067992,2,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,-1,-1,999,1,2,3,1,3
2017010067994,1,9,0,7,0,5,0,0,0,0,4,2,6,2,43,7,1197,1,2,5,1,5
2017010067994,2,1,0,18,0,8,0,0,0,0,1,1,6,1,19,4,-1,-1,-1,2,1,2
2017010067996,1,9,0,18,0,1,0,0,0,0,4,-1,6,1,24,5,998,1,5,2,1,2
2017010067996,2,9,0,18,0,1,0,0,0,0,1,-1,6,3,-1,-1,-1,-1,-1,-1,-1,-1
2017010067998,1,5,0,13,0,0,0,0,0,0,1,1,6,1,31,6,999,1,12,7,1,7
2017010067998,2,9,0,11,0,0,0,0,0,0,4,1,2,2,28,6,998,1,5,2,1,2
2017010068001,1,1,0,18,0,1,0,0,0,0,1,1,6,2,29,6,-1,-1,-1,6,1,6
2017010068001,2,9,0,18,0,1,0,0,0,0,1,-1,6,1,-1,-1,2143,2,2,-1,-1,-1
2017010068004,1,9,-1,3,0,-1,-1,-1,-1,-1,-1,-1,6,1,48,8,-1,-1,-1,3,1,3
2017010068004,2,9,-1,4,-1,-1,-1,-1,-1,-1,1,-1,6,1,-1,-1,1995,1,8,-1,-1,-1
2017010068010,1,9,0,9,0,8,0,0,0,0,3,1,6,2,38,7,1591,1,6,9,1,9
2017010068010,2,9,0,18,0,1,0,0,0,0,4,1,6,1,40,7,1910,2,10,6,1,6
2017010068012,1,1,0,18,0,1,0,0,0,0,1,1,6,1,25,5,-1,-1,-1,6,1,6
2017010068012,2,9,-1,-1,0,1,0,0,0,0,1,-1,6,3,-1,-1,-1,-1,-1,-1,-1,-1
2017010068013,1,9,0,18,0,1,-1,0,0,0,4,-1,6,1,23,5,1798,8,-1,3,1,3
2017010068013,2,19,0,18,0,1,0,2,0,0,1,1,6,1,-1,-1,4461,2,6,-1,-1,-1
2017010068014,1,90,-1,18,4,-1,-1,-1,-1,-1,1,-1,6,1,52,8,-1,-1,-1,5,1,5
2017010068014,2,9,-1,-1,-1,-1,-1,-1,0,0,-1,-1,6,2,-1,-1,1396,1,16,3,1,3
2017010068015,1,9,-1,18,0,0,0,-1,0,0,0,-1,6,3,-1,-1,-1,-1,-1,-1,-1,-1
2017010068017,1,19,0,18,0,1,0,0,7,2,1,1,1,1,49,8,2151,2,14,-1,-1,-1
2017010068022,1,8,0,9,0,8,0,0,1,2,1,1,6,2,66,10,2402,2,13,-1,-1,-1
2017010068029,1,19,0,7,0,8,0,0,0,0,4,1,1,1,43,7,1248,2,4,2,1,2
2017010068029,2,1,0,18,0,8,0,0,0,0,1,1,2,2,39,7,-1,-1,-1,6,1,6
2017010068033,1,3,0,14,0,8,0,0,0,0,4,1,6,1,47,8,998,1,2,10,1,10
2017010068033,2,9,0,9,0,8,0,0,0,0,4,2,6,2,55,8,2993,2,2,8,1,8
2017010068034,1,9,0,18,0,0,0,0,0,0,4,1,1,2,50,8,-1,-1,-1,9,1,9
2017010068034,2,2,0,9,0,0,1,0,0,0,3,1,1,1,35,6,125,1,-1,4,1,4
2017010068037,1,9,0,9,0,2,0,0,0,0,1,1,1,2,41,7,1248,2,5,9,3,9
2017010068038,1,21,0,18,0,0,1,0,0,0,1,1,1,1,53,8,3920,2,5,1,1,1
2017010068038,2,9,0,3,0,0,1,0,0,0,2,1,1,1,43,7,1968,2,9,2,1,2
2017010068038,3,19,0,3,0,0,1,0,0,0,2,1,1,1,31,6,-1,-1,-1,9,1,9
2017010068038,4,9,0,3,0,0,1,0,0,0,2,1,1,1,43,7,999,1,3,-1,-1,-1
2017010068038,5,21,0,3,0,0,0,0,0,0,2,1,1,1,35,6,11705,2,8,8,1,8
2017010068039,1,1,0,18,0,1,-1,0,-1,-1,-1,1,6,1,49,8,-1,-1,-1,1,1,1
2017010068039,2,9,-1,-1,0,1,-1,-1,-1,-1,-1,-1,6,3,-1,-1,-1,-1,-1,-1,-1,-1
2017010068043,1,9,0,18,0,1,0,0,0,0,1,1,2,1,63,9,-1,-1,-1,7,1,7
2017010068043,2,9,5,18,0,1,0,4,0,0,2,1,6,2,88,11,1364,1,10,1,1,1
2017010068043,3,9,0,2,0,1,0,0,0,0,2,1,6,3,-1,-1,1798,1,13,-1,-1,-1
2017010068045,1,9,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,27,6,1149,1,8,-1,-1,-1
2017010068047,1,9,0,2,0,0,0,0,0,0,2,1,6,3,-1,-1,2188,2,11,-1,-1,-1
2017010068047,2,9,0,2,0,0,0,0,0,0,2,1,6,3,-1,-1,2967,2,2,-1,-1,-1
2017010068047,3,9,0,18,0,0,0,0,0,0,1,1,6,1,30,6,2993,2,4,1,1,1
2017010068051,1,9,0,3,0,1,0,0,0,0,1,1,6,1,49,8,1896,2,19,4,1,4
2017010068051,2,1,0,5,0,6,0,0,0,0,0,1,6,1,57,9,-1,-1,-1,5,1,5
2017010068053,1,9,0,2,0,0,0,0,0,0,1,1,6,3,-1,-1,-1,-1,-1,-1,-1,-1
2017010068053,2,9,0,18,0,0,0,0,0,0,1,1,6,1,86,11,998,1,3,7,1,7
2017010068054,1,19,0,18,0,0,0,0,0,0,1,1,1,1,45,7,1598,2,6,6,1,6
2017010068054,2,9,0,18,0,0,0,0,0,0,2,1,6,1,50,8,1968,2,9,4,1,4
2017010068055,1,11,0,5,0,2,0,0,0,0,0,1,6,1,26,6,5132,2,1,5,1,5
2017010068056,1,9,0,7,0,1,0,0,0,0,4,1,6,1,45,7,1985,1,15,10,2,10
2017010068056,2,1,0,18,0,1,0,0,0,0,3,1,6,1,40,7,-1,-1,-1,2,1,2
2017010068057,1,20,0,18,0,1,0,0,0,0,1,1,6,3,-1,-1,-1,-1,-1,-1,-1,-1
2017010068058,1,19,0,4,0,0,0,0,0,0,2,1,1,1,38,7,1248,2,2,3,1,3
2017010068058,2,9,0,5,0,0,0,0,0,0,1,1,6,1,52,8,2179,2,4,8,1,8
2017010068059,1,11,0,4,2,0,0,0,0,0,0,1,1,1,52,8,6700,2,9,4,1,4
2017010068060,1,3,0,18,0,0,0,0,0,0,1,1,6,1,17,4,125,1,-1,3,1,3
2017010068061,1,9,0,9,0,2,0,0,0,0,1,1,6,1,26,6,1596,1,15,5,1,5
2017010068061,2,1,0,18,0,1,0,0,0,0,1,1,6,1,12,3,-1,-1,-1,3,1,3
2017010068062,1,11,1,16,0,2,0,10,7,10,1,1,1,1,44,7,9000,2,7,6,1,6
2017010068062,2,9,0,18,0,1,0,10,0,0,3,1,2,1,53,8,1197,1,1,5,1,5
2017010068062,3,9,0,2,5,2,0,0,0,0,1,1,6,3,-1,-1,3498,1,2,-1,-1,-1
2017010068062,4,9,0,2,5,2,0,4,0,0,0,1,6,3,-1,-1,2967,2,3,-1,-1,-1
2017010068062,5,9,0,2,5,2,0,0,0,0,4,1,6,3,-1,-1,2993,2,4,-1,-1,-1
2017010068063,1,19,0,18,0,4,0,0,0,0,1,1,6,3,-1,-1,-1,-1,-1,-1,-1,-1
2017010068063,2,1,0,18,0,8,0,0,0,0,4,1,6,2,27,6,-1,-1,-1,3,1,3
2017010068065,1,11,0,18,2,0,0,0,0,0,1,1,1,1,38,7,4500,2,10,3,1,3
2017010068066,1,9,0,18,0,2,0,0,0,0,1,1,6,1,33,6,1390,1,14,8,1,8
2017010068067,1,9,0,18,0,0,0,4,1,10,1,1,6,1,25,5,1596,1,3,6,1,6
2017010068067,2,19,0,2,0,0,0,0,0,0,2,1,6,3,-1,-1,1560,2,-1,-1,-1,-1
2017010068067,3,9,0,18,0,0,0,0,0,0,0,1,6,1,32,6,1498,1,-1,4,1,4
2017010068068,1,3,0,18,0,0,0,0,0,0,1,1,6,1,23,5,108,1,4,6,1,6
2017010068068,2,9,0,6,0,0,0,0,0,0,2,1,6,1,52,8,1796,1,10,-1,-1,-1
2017010068069,1,9,0,7,0,1,0,0,0,0,1,1,6,1,26,6,999,1,-1,4,1,4
2017010068069,2,9,0,18,0,1,0,0,0,0,4,1,1,2,29,6,1598,2,2,3,1,3
2017010068071,1,9,0,18,0,1,0,0,0,0,3,1,6,1,19,4,998,1,5,3,1,3
2017010068071,2,5,5,18,0,1,0,0,0,0,4,1,6,1,28,6,-1,-1,-1,-1,-1,-1
2017010068074,1,9,0,6,0,0,0,0,0,0,3,1,1,1,51,8,1968,2,2,4,1,4
2017010068074,2,4,0,14,0,0,0,0,0,0,1,1,6,1,30,6,124,1,8,4,1,4
2017010068075,1,19,0,18,0,1,0,0,0,0,3,1,2,1,72,10,1968,2,12,5,1,5
2017010068077,1,19,0,18,0,8,0,11,0,0,1,1,6,1,30,6,2148,2,6,8,1,8
2017010068077,2,9,0,18,0,2,0,10,0,0,4,1,2,1,35,6,-1,-1,-1,8,1,8
2017010068078,1,9,0,4,0,1,0,0,0,0,2,2,6,1,41,7,-1,-1,-1,5,1,5
2017010068078,2,5,0,3,0,1,1,0,0,0,1,1,6,1,24,5,-1,-1,-1,-1,-1,-1
2017010068079,1,8,0,18,0,8,0,0,0,0,3,1,1,1,62,9,1798,8,4,3,1,3
2017010068079,2,9,0,9,0,6,0,0,0,0,1,1,2,1,48,8,1997,1,10,2,1,2
2017010068080,1,9,0,6,0,6,0,0,0,0,3,1,6,1,24,5,1299,1,14,10,1,10
2017010068080,2,4,0,14,0,8,0,0,0,0,1,1,2,1,45,7,125,1,1,10,1,10
2017010068081,1,8,0,5,0,0,0,0,0,0,2,1,2,1,28,6,1995,2,4,4,1,4
2017010068081,2,2,0,5,0,0,0,0,0,0,1,1,2,1,18,4,125,1,1,3,1,3
2017010068083,1,19,0,9,0,0,0,0,0,0,3,1,6,1,31,6,2198,2,5,3,1,3
2017010068083,2,5,0,13,0,0,0,0,7,0,4,1,2,1,46,8,998,1,10,2,1,2
2017010068084,1,2,0,18,0,8,0,0,0,0,1,1,6,1,18,4,125,1,5,4,1,4
2017010068085,1,3,0,9,0,1,0,0,0,0,3,1,2,1,41,7,108,1,-1,7,1,7
2017010068085,2,9,0,9,0,2,0,0,0,0,4,1,6,3,-1,-1,-1,-1,-1,-1,-1,-1
2017010068087,1,3,0,4,0,0,0,0,0,0,2,1,1,1,32,6,125,1,3,4,1,4
2017010068087,2,9,0,1,0,0,0,0,0,0,2,1,6,1,25,5,1364,1,9,2,1,2
2017010068088,1,3,0,15,0,1,0,0,0,0,1,1,6,1,26,6,-1,-1,-1,6,1,6
2017010068088,2,9,0,9,0,1,0,0,0,0,2,1,6,1,20,4,1598,2,-1,2,1,2
2017010068090,1,5,0,18,0,0,0,0,0,0,1,1,6,1,31,6,636,1,15,9,1,9
2017010068092,1,9,0,9,0,6,0,0,0,0,1,1,6,2,43,7,1598,1,1,5,1,5
2017010068092,2,3,0,5,0,8,1,0,0,0,1,1,2,1,35,6,108,1,5,4,1,4
2017010068093,1,9,0,4,0,1,0,0,0,0,3,1,6,1,25,5,1197,1,-1,7,1,7
2017010068095,1,9,0,9,0,1,0,0,0,0,3,1,6,1,33,6,1197,1,-1,2,1,2
2017010068095,2,3,0,13,0,1,0,0,0,0,4,1,6,1,29,6,125,1,4,3,1,3
2017010068100,1,9,0,3,0,1,0,0,0,0,2,1,6,1,67,10,2099,1,15,3,1,3
2017010068100,2,9,0,18,0,1,0,0,0,0,1,1,6,2,59,9,1596,1,7,4,1,4
2017010068101,1,9,0,18,0,8,0,0,0,0,1,2,6,2,30,6,1995,2,8,2,1,2
2017010068101,2,9,0,2,0,8,0,4,0,0,3,2,6,3,-1,-1,-1,-1,-1,-1,-1,-1
2017010068101,3,9,0,2,0,8,0,4,1,0,2,2,6,3,-1,-1,-1,-1,-1,-1,-1,-1
2017010068101,4,9,0,2,0,8,0,0,0,0,3,2,6,3,-1,-1,-1,-1,-1,-1,-1,-1
2017010068101,5,9,0,2,0,8,0,0,0,0,2,2,6,3,-1,-1,1399,1,14,-1,-1,-1
2017010068103,1,9,0,18,0,8,0,0,0,0,1,1,6,2,30,6,1968,2,5,2,1,2
2017010068105,1,9,0,4,0,8,0,0,0,0,1,1,6,1,56,9,2148,2,8,3,1,3
2017010068106,1,9,0,18,0,8,0,0,0,0,1,1,6,3,-1,-1,-1,-1,-1,-1,-1,-1
2017010068107,1,9,0,9,0,1,0,0,0,0,1,1,6,1,30,6,1560,2,9,2,1,2
2017010068107,2,4,0,14,0,1,0,0,0,0,1,1,6,1,23,5,125,1,11,2,1,2
2017010068109,1,9,0,18,0,0,1,0,1,4,1,1,6,1,20,4,1461,2,7,3,1,3
2017010068110,1,9,0,10,0,8,0,0,0,0,3,1,6,2,24,5,1198,1,12,7,1,7
2017010068110,2,9,0,18,0,1,0,4,4,10,1,1,6,1,39,7,1598,1,12,3,1,3
2017010068112,1,1,0,18,0,1,0,0,0,0,1,1,6,1,23,5,-1,-1,-1,1,1,1
2017010068112,2,9,0,9,0,1,0,0,0,0,1,1,6,1,29,6,1560,2,5,5,1,5
2017010068115,1,9,0,18,0,0,1,10,0,0,1,1,6,1,21,5,1995,2,6,3,1,3
2017010068118,1,21,1,12,0,1,0,0,0,0,1,2,1,1,50,8,-1,-1,-1,-1,-1,-1
2017010068118,2,9,0,16,0,1,1,10,1,10,4,1,6,1,40,7,1242,1,6,1,1,1
2017010068118,3,21,0,8,0,1,0,0,0,0,3,1,1,1,48,8,4461,2,5,3,1,3
