Accident_Index,Vehicle_Reference,Vehicle_Type,Towing_and_Articulation,Vehicle_Manoeuvre,Vehicle_Location-Restricted_Lane,Junction_Location,Skidding_and_Overturning,Hit_Object_in_Carriageway,Vehicle_Leaving_Carriageway,Hit_Object_off_Carriageway,1st_Point_of_Impact,Was_Vehicle_Left_Hand_Drive?,Journey_Purpose_of_Driver,Sex_of_Driver,Age_Band_of_Driver,Engine_Capacity_(CC),Propulsion_Code,Age_of_Vehicle,Driver_IMD_Decile,Driver_Home_Area_Type
20134100E0428,1,9,0,7,0,6,0,0,0,0,1,1,6,1,-1,2401,2,6,4,1
20134100E0428,2,9,0,18,0,8,0,0,0,0,4,1,6,1,8,2457,1,4,-1,-1
20134100E0430,1,9,0,18,0,0,2,0,0,0,1,1,6,2,7,1360,1,8,8,2
20134100E0432,1,9,0,9,0,6,0,0,0,0,3,1,3,2,5,1598,2,2,6,1
20134100E0432,2,9,0,18,0,1,0,0,0,0,1,1,2,2,8,1398,2,2,6,1
20134100E0440,1,9,0,18,0,1,0,0,0,0,1,1,6,1,8,1398,1,1,-1,-1
20134100E0440,2,9,0,3,0,1,0,0,0,0,2,1,1,1,6,1989,1,14,5,1
20134100E0442,1,9,0,18,5,6,0,0,0,0,1,1,6,2,7,-1,-1,-1,-1,-1
20134100E0442,2,1,0,18,5,1,0,0,0,0,4,1,6,1,4,-1,-1,-1,5,1
20134100E0443,1,9,0,2,6,2,0,0,0,0,3,1,6,2,6,1397,1,5,7,1
20134100E0443,2,1,0,18,0,2,0,8,0,0,1,1,6,1,4,-1,-1,-1,-1,-1
20134100E0445,1,9,0,18,0,1,0,0,0,0,1,1,4,2,5,1388,1,15,5,1
20134100E0445,2,9,0,9,0,8,0,0,0,0,4,1,6,2,4,1242,1,2,6,1
20134100E0451,1,9,0,18,0,2,0,0,0,0,3,1,6,2,6,1989,1,13,6,1
20134100E0460,1,2,0,17,5,1,0,0,0,0,1,1,6,1,4,-1,-1,-1,9,1
20134100E0460,2,1,0,16,5,2,0,0,0,0,1,1,1,1,7,-1,-1,-1,10,1
20134100E0462,1,9,0,18,0,5,0,0,0,0,1,1,6,1,5,-1,-1,-1,6,1
20134100E0462,2,9,0,18,0,5,0,0,0,0,2,1,6,1,7,1997,2,10,6,1
20134100E0469,1,9,0,9,0,5,0,0,0,0,1,1,2,2,6,1995,2,2,8,1
20134100E0469,2,9,0,18,0,1,0,0,0,0,3,1,6,1,7,1988,1,11,10,1
20134100E0471,1,9,0,5,0,1,0,0,0,0,1,1,6,1,6,954,1,15,8,2
20134100E0471,2,9,0,3,0,1,0,0,0,0,2,1,6,2,7,1900,2,7,6,1
20134100E0472,1,9,0,5,0,4,0,0,0,0,0,1,6,2,10,1360,1,13,4,1
20134100E0472,2,3,0,18,0,8,0,0,0,0,0,1,6,1,6,125,1,-1,4,1
20134100E0481,1,9,0,5,0,1,0,0,0,0,1,1,2,1,8,1995,2,12,7,1
20134100E0485,1,9,0,18,0,2,1,0,0,0,1,1,6,1,4,-1,-1,-1,-1,-1
20134100E0485,2,9,0,14,0,1,0,0,0,0,1,1,6,2,6,1598,1,6,5,1
20134100E0494,1,20,1,17,0,0,0,0,0,0,4,1,6,1,-1,4461,2,4,-1,-1
20134100E0494,2,9,0,2,0,0,0,0,0,0,3,1,6,2,6,1796,1,5,-1,-1
20134100E0501,1,9,0,14,0,0,0,7,0,0,1,1,6,1,8,1195,1,16,3,1
20134100E0504,1,9,0,18,0,0,5,10,0,0,3,1,6,1,5,1997,1,12,-1,-1
20134100E0511,1,9,0,18,0,1,0,0,0,0,1,1,6,2,8,-1,-1,-1,6,1
20134100E0511,2,11,0,18,0,1,0,0,0,0,2,1,1,3,-1,-1,-1,-1,-1,-1
20134100E0517,1,9,0,18,0,2,0,0,1,10,1,1,6,1,5,1796,1,14,5,1
20134100E0519,1,9,0,18,0,0,0,11,0,0,1,1,6,1,5,1242,1,13,4,1
20134100E0520,1,19,0,9,0,6,0,0,0,0,3,1,6,1,6,-1,-1,-1,3,1
20134100E0520,2,9,0,18,0,1,0,0,0,0,1,1,6,2,11,1299,1,9,9,1
20134100E0522,1,9,0,18,0,0,1,10,4,6,4,1,6,1,5,1998,1,9,6,1
20134100E0522,2,9,0,18,0,0,0,0,0,0,1,1,6,2,8,1388,1,2,8,1
20134100E0530,1,9,0,12,8,0,0,0,0,0,0,1,1,1,5,-1,-1,-1,-1,-1
20134100E0530,2,11,0,18,0,0,0,0,0,0,0,1,1,1,7,-1,-1,-1,2,1
20134100E0532,1,9,0,4,0,0,0,0,0,0,1,1,6,1,8,-1,-1,-1,6,1
20134100E0534,1,9,0,13,0,8,0,0,0,0,4,1,6,3,-1,-1,-1,-1,-1,-1
20134100E0534,2,3,0,18,0,8,0,0,0,0,3,1,2,1,4,-1,-1,-1,8,1
20134100E0535,1,9,0,18,0,1,0,0,0,0,1,1,6,1,8,1984,1,12,-1,-1
20134100E0535,2,9,0,3,0,1,0,0,0,0,2,1,6,2,7,2362,1,10,-1,-1
20134100E0545,1,9,0,4,0,1,0,0,0,0,1,1,2,1,6,1968,2,-1,9,1
20134100E0545,2,9,0,3,0,1,0,0,0,0,2,1,6,1,8,1998,2,5,6,1
20134100E0546,1,9,0,4,0,1,0,0,0,0,1,1,6,2,6,-1,-1,-1,7,1
20134100E0546,2,9,0,4,0,1,0,0,0,0,2,1,6,2,4,1398,1,-1,7,1
20134100E0547,1,8,0,18,0,0,0,0,0,0,1,1,1,1,7,1997,2,3,7,3
20134100E0547,2,9,0,4,0,0,0,0,0,0,2,1,2,1,6,1995,2,8,8,1
20134100E0549,1,9,0,9,0,1,0,0,0,0,1,1,6,1,5,1995,2,3,10,2
20134100E0549,2,9,0,7,0,1,0,0,0,0,1,1,6,1,5,-1,-1,-1,2,1
20134100E0550,1,9,0,18,0,1,0,0,0,0,4,1,6,1,6,1595,1,8,2,1
20134100E0554,1,8,0,1,0,1,0,0,0,0,2,1,6,1,8,-1,-1,-1,-1,-1
20134100E0557,1,8,0,18,9,1,0,0,0,0,1,1,1,1,7,1997,2,10,-1,-1
20134100F0004,1,9,0,13,0,1,5,0,1,0,4,1,6,1,10,995,1,1,10,1
20134100F0004,2,9,0,18,0,1,5,0,1,1,3,1,6,1,5,1390,1,7,-1,-1
20134100F0004,3,9,0,18,0,1,0,0,0,0,0,1,6,1,6,1796,1,10,9,1
20134100F0004,4,9,0,18,0,1,0,0,0,0,0,1,6,2,4,1560,2,6,9,3
20134100F0007,1,9,0,5,9,2,0,0,0,0,1,1,6,1,5,-1,-1,-1,-1,-1
20134100F0016,1,9,0,18,0,2,0,0,0,0,3,1,6,1,7,-1,-1,-1,-1,-1
20134100F0017,1,9,0,18,0,0,0,0,0,0,1,1,6,2,9,1596,1,7,7,1
20134100F0017,2,9,0,3,0,0,0,0,0,0,2,1,6,2,5,1560,2,6,9,1
20134100F0017,3,8,0,3,0,0,0,0,0,0,2,1,6,1,8,1968,2,4,10,1
20134100F0017,4,9,0,3,0,0,0,0,0,0,2,1,6,1,8,1995,2,5,6,3
20134100F0020,1,9,0,18,0,8,0,0,0,0,1,2,6,2,7,-1,-1,-1,10,1
20134100F0020,2,9,0,9,0,5,0,0,0,0,4,1,6,2,11,-1,-1,-1,10,1
20134100F0021,1,9,0,18,0,2,0,0,7,10,4,1,6,2,6,1360,1,13,7,1
20134100F0021,2,9,0,5,0,2,0,0,0,0,3,1,6,2,10,1590,1,13,7,1
20134100F0023,1,9,0,18,0,1,0,0,0,0,1,1,6,2,11,1598,1,12,10,1
20134100F0023,2,9,0,2,0,1,0,0,1,0,2,1,6,1,5,1198,1,8,10,1
20134100F0025,1,9,0,18,0,0,0,0,0,0,1,1,6,2,5,1299,1,13,10,1
20134100F0025,2,9,0,2,0,0,0,0,1,10,1,1,6,1,6,1598,1,7,10,1
20134100F0031,1,9,0,18,0,2,0,0,0,0,1,1,6,1,8,2987,2,6,-1,-1
20134100F0031,2,9,0,3,0,2,0,0,0,0,2,1,6,1,7,2790,1,6,10,1
20134100F0036,1,9,0,5,0,1,0,0,0,0,0,1,6,2,6,-1,-1,-1,-1,-1
20134100F0036,2,2,0,18,0,1,1,0,0,0,0,1,4,1,4,49,1,2,10,1
20134100F0045,1,9,0,18,0,4,0,0,0,0,1,1,6,1,7,1968,2,1,10,1
20134100F0045,2,3,0,9,0,4,0,0,0,0,3,1,1,2,6,124,1,3,7,1
20134100F0047,1,9,0,9,0,8,0,0,0,0,1,1,6,2,8,1995,2,2,9,1
20134100F0047,2,9,0,18,0,8,0,0,0,0,1,1,2,2,8,1248,2,9,5,1
20134100F0049,1,9,0,18,0,1,1,0,2,4,4,1,6,1,7,2979,1,2,5,1
20134100F0050,1,9,0,9,0,8,0,0,0,0,1,1,6,1,5,1798,1,11,9,1
20134100F0058,1,9,0,5,0,4,0,0,0,0,1,1,6,1,10,1364,1,5,9,1
20134100F0058,2,1,0,18,0,8,0,0,0,0,4,1,2,2,6,-1,-1,-1,8,1
20134100F0064,1,9,0,18,0,2,0,0,0,0,1,1,1,2,6,1598,1,1,3,1
20134100F0064,2,9,0,4,0,2,0,0,0,0,2,2,3,1,6,-1,-1,-1,5,1
20134100F0068,1,9,0,5,0,6,0,0,0,0,1,1,6,2,8,1386,1,5,9,1
20134100F0071,1,9,0,9,0,8,0,0,0,0,4,1,6,2,7,-1,-1,-1,10,1
20134100F0071,2,3,0,18,0,1,0,0,0,0,1,1,6,1,4,124,1,14,9,1
20134100F0072,1,9,0,2,6,1,0,0,0,0,3,1,6,1,10,2149,2,6,10,1
20134100F0072,2,1,0,18,0,1,0,0,0,0,1,1,2,1,7,-1,-1,-1,10,1
20134100F0075,1,9,0,5,0,0,0,0,0,0,1,1,2,1,6,3199,1,15,7,1
20134100F0075,2,9,0,4,0,0,0,0,0,0,2,1,2,2,5,799,2,4,10,1
20134100F0076,1,19,0,3,0,0,0,0,0,0,2,1,1,1,7,2287,2,1,7,1
20134100F0076,2,9,0,18,0,0,0,0,0,0,1,1,6,1,6,-1,-1,-1,-1,-1
20134100F0077,1,9,0,4,0,0,0,0,0,0,1,1,6,1,6,1995,2,6,3,1
20134100F0079,1,9,0,18,0,8,0,0,0,0,1,1,6,2,10,1598,1,2,10,2
20134100F0079,2,9,0,18,0,8,0,0,0,0,1,1,6,2,6,1364,1,4,10,2
20134100F0083,1,9,0,5,0,0,0,0,0,0,1,1,6,1,-1,1794,1,12,-1,-1
20134100F0083,2,1,0,18,0,0,0,0,0,0,4,1,6,2,-1,-1,-1,-1,8,3
20134100F0087,1,9,0,9,0,6,0,0,0,0,3,1,1,2,8,1968,2,-1,9,1
20134100F0087,2,3,0,18,0,1,0,0,0,0,1,1,1,1,4,124,1,4,4,1
20134100F0088,1,9,0,18,0,4,0,0,3,4,1,1,6,1,6,1590,1,10,3,1
20134100F0092,1,9,0,17,0,2,5,0,1,9,4,1,2,1,6,-1,-1,-1,8,1
20134100F0094,1,2,0,9,0,8,0,0,1,0,4,1,6,1,4,49,1,8,10,2
20134100F0094,2,9,0,18,0,4,0,0,0,0,1,1,6,2,-1,-1,-1,-1,10,2
20134100F0108,1,9,0,9,0,6,0,0,0,0,2,1,2,2,4,1299,1,12,10,1
20134100F0108,2,9,0,18,0,8,0,0,0,0,1,1,6,1,11,1587,1,15,9,1
20134100F0114,1,9,0,18,0,0,0,0,0,0,4,1,2,1,10,1998,1,13,10,1
20134100F0114,2,9,0,18,0,0,0,0,0,0,3,1,1,1,8,-1,-1,-1,-1,-1
20134100F0116,1,9,0,9,0,5,0,0,0,0,1,1,3,2,6,1796,1,11,9,1
20134100F0121,1,9,0,18,0,4,0,0,0,0,1,1,6,2,9,1995,2,7,10,1
20134100F0121,2,9,0,9,0,8,0,0,0,0,4,1,6,2,6,1797,8,1,9,1
20134100F0129,1,9,0,18,0,0,0,0,0,0,1,1,6,1,9,-1,-1,-1,4,1
20134100F0129,2,9,0,18,0,0,0,0,0,0,1,1,6,2,9,-1,-1,-1,9,1
20134100F0135,1,9,0,5,8,1,0,0,0,0,3,1,6,2,5,-1,-1,-1,5,1
20134100F0135,2,11,0,16,0,1,0,0,0,0,4,1,1,1,7,-1,-1,-1,9,1
20134100F0144,1,19,0,18,0,8,0,0,7,0,4,1,6,1,6,-1,-1,-1,10,1
20134100F0144,2,9,0,18,0,8,0,0,0,0,3,1,6,1,8,-1,-1,-1,10,1
20134100F0147,1,9,0,1,0,1,0,0,0,0,2,1,6,1,8,1896,2,8,-1,-1
20134100F0147,2,9,0,2,0,1,0,0,0,0,1,1,6,2,8,-1,-1,-1,8,3
20134100F0150,1,9,0,6,0,3,0,0,0,0,3,1,6,1,6,-1,-1,-1,10,1
20134100F0150,2,3,0,13,0,3,0,0,0,0,1,1,6,1,7,125,1,2,10,1
20134100F0152,1,2,0,17,0,0,1,10,0,0,4,1,6,1,9,49,1,1,7,1
20134100F0153,1,9,0,18,0,2,0,0,0,0,1,1,6,1,8,-1,-1,-1,-1,-1
20134100F0157,1,19,0,7,0,8,0,0,0,0,1,1,1,1,8,2402,2,11,10,1
20134100F0157,2,9,0,7,0,8,0,0,0,0,2,1,1,1,6,1199,2,-1,6,1
20134100F0158,1,9,0,18,0,0,0,0,0,0,1,1,6,1,11,1598,1,3,9,1
20134100F0158,2,9,0,18,0,0,0,0,0,0,1,1,6,2,6,-1,-1,-1,10,1
20134100F0158,3,9,0,18,0,0,0,0,0,0,1,1,6,1,7,2967,1,8,9,1
20134100F0161,1,4,0,16,0,2,1,0,0,0,1,1,2,1,8,647,1,11,-1,-1
20134100F0161,2,19,0,17,0,1,1,0,1,10,1,1,2,1,8,2800,2,8,-1,-1
20134100F0168,1,9,0,9,0,8,0,0,0,0,1,1,6,2,4,-1,-1,-1,9,1
20134100F0168,2,4,0,18,0,8,0,0,0,0,1,1,6,1,4,234,1,28,9,1
20134100F0175,1,9,0,12,0,1,0,0,0,0,3,1,6,2,6,1679,1,13,-1,-1
20134100F0175,2,5,0,18,0,1,0,0,0,0,4,1,6,1,8,-1,-1,-1,6,1
20134100F0176,1,9,0,18,0,0,0,0,7,10,1,1,6,2,7,1968,2,3,10,1
20134100F0176,2,9,0,2,9,0,0,0,0,0,3,1,6,3,-1,-1,-1,-1,8,1
20134100F0177,1,9,0,16,0,0,0,0,5,6,3,1,2,2,8,1299,1,11,10,1
20134100F0178,1,9,0,18,0,8,1,4,5,0,1,1,6,1,5,1124,1,12,10,1
20134100F0178,2,19,0,2,0,8,0,0,0,0,2,1,1,1,7,2402,2,5,8,3
20134100F0178,3,9,0,2,0,8,0,0,0,0,0,1,6,1,9,2401,2,9,10,2
20134100F0181,1,9,0,7,0,1,0,0,0,0,1,1,6,1,7,-1,-1,-1,-1,-1
20134100F0188,1,9,0,5,0,0,0,0,0,0,1,1,2,1,7,1896,2,9,2,1
20134100F0188,2,9,0,4,0,0,0,0,0,0,2,1,6,2,5,1198,1,10,-1,-1
20134100F0188,3,9,0,4,0,0,0,0,0,0,2,1,1,1,7,1896,2,6,5,1
20134100F0190,1,9,0,5,0,3,0,0,0,0,1,1,6,3,-1,-1,-1,-1,-1,-1
20134100F0190,2,9,0,7,0,3,0,0,0,0,4,1,2,2,8,1388,1,6,-1,-1
20134100F0198,1,9,0,9,0,8,0,0,0,0,1,1,1,1,7,1000,1,13,1,1
20134100F0198,2,5,0,18,0,8,0,0,0,0,1,1,1,1,7,897,1,1,4,1
20134100F0205,1,9,0,18,0,4,2,10,3,4,1,1,6,1,6,2995,1,1,7,2
20134100F0207,1,9,0,5,0,4,0,0,0,0,1,1,3,2,6,1240,1,8,9,3
20134100F0207,2,9,0,18,0,8,0,0,0,0,4,1,1,2,6,1390,1,6,6,1
20134100F0209,1,9,0,18,0,4,0,0,0,0,0,1,6,1,11,1995,1,7,8,1
20134100F0209,2,9,0,9,0,4,0,0,0,0,0,1,6,2,7,1461,2,2,6,1
20134100F0213,1,21,0,18,0,4,0,0,0,0,1,1,1,1,6,10518,2,1,-1,-1
20134100F0213,2,9,0,18,0,3,5,0,7,1,4,1,2,1,5,-1,-1,-1,3,1
20134100F0224,1,9,0,9,0,8,0,0,0,0,4,1,6,2,7,1968,2,6,6,3
20134100F0224,2,9,0,18,0,8,0,0,0,0,1,1,6,2,6,1422,2,4,6,1
20134100F0226,1,19,0,14,0,1,0,0,0,0,1,1,1,1,5,1461,2,1,6,1
20134100F0226,2,9,0,10,0,1,0,0,0,0,2,1,6,2,7,1598,1,8,10,1
20134100F0226,3,9,0,18,0,1,0,0,1,10,1,1,6,1,6,1799,1,6,7,1
20134100F0229,1,9,0,18,0,0,0,0,0,0,2,1,6,2,6,1199,1,13,8,1
20134100F0229,2,9,0,18,0,0,0,0,0,0,1,1,1,1,7,1798,1,3,8,1
20134100F0229,3,9,0,18,0,0,0,0,0,0,0,1,6,2,6,1360,1,13,3,1
20134100F0230,1,9,0,4,0,1,0,0,0,0,2,1,6,2,4,1598,1,10,-1,-1
20134100F0230,2,9,0,18,0,1,0,0,0,0,1,1,6,2,9,1396,1,10,9,1
20134100F0231,1,9,0,7,0,3,0,0,0,0,1,1,6,1,7,1590,1,14,-1,-1
20134100F0234,1,9,0,18,0,0,0,0,0,0,1,1,6,2,5,1596,1,1,-1,-1
20134100F0234,2,20,0,18,0,0,0,0,0,0,1,1,1,1,6,4250,2,1,1,1
20134100F0236,1,9,0,18,0,0,0,0,0,0,3,1,6,1,7,1497,8,6,5,1
20134100F0236,2,1,0,18,0,0,0,0,0,0,1,1,4,1,1,-1,-1,-1,-1,-1
20134100F0238,1,9,0,18,0,1,1,0,0,0,1,1,6,1,-1,1781,1,15,-1,-1
20134100F0238,2,21,0,3,0,1,0,0,0,0,2,1,1,1,6,4461,2,4,5,1
20134100F0245,1,9,0,15,0,0,0,0,0,0,1,1,6,2,-1,1299,1,15,6,1
20134100F0245,2,9,0,18,0,0,0,0,0,0,1,1,6,2,-1,1896,2,9,9,1
20134100F0247,1,9,0,18,0,1,0,0,0,0,4,1,6,2,5,1587,1,11,7,1
20134100F0249,1,9,0,9,0,5,0,0,0,0,4,1,6,2,8,1796,1,13,8,1
20134100F0249,2,1,0,18,0,1,0,0,0,0,1,1,6,1,5,-1,-1,-1,10,1
20134100F0249,3,1,0,18,0,1,0,0,0,0,1,1,6,1,9,-1,-1,-1,10,1
20134100F0253,1,9,0,5,0,2,0,0,0,0,1,1,6,1,8,1242,1,9,9,1
20134100F0253,2,9,0,5,0,2,0,0,0,0,2,1,6,1,6,1197,1,-1,6,1
20134100F0254,1,9,0,18,0,8,0,0,0,0,1,1,6,2,8,1388,1,1,6,1
20134100F0254,2,9,0,9,0,6,0,0,0,0,3,1,6,2,7,1360,1,11,-1,-1
20134100F0255,1,9,0,5,0,1,0,0,0,0,1,1,6,2,7,998,1,3,10,1
20134100F0255,2,9,0,3,0,1,0,0,0,0,2,1,6,1,6,1598,1,8,10,2
20134100F0261,1,9,0,18,0,0,0,0,0,0,1,1,6,1,7,1200,1,-1,-1,-1
20134100F0261,2,9,0,4,0,0,0,0,0,0,2,1,6,1,7,2198,1,6,8,1
20134100F0262,1,1,0,18,0,0,0,11,0,0,1,1,6,1,8,-1,-1,-1,6,1
20134100F0264,1,9,0,18,0,8,0,0,1,0,3,1,6,2,5,1240,1,9,4,1
20134100F0264,2,9,0,18,0,3,0,0,0,0,1,1,6,1,5,2184,2,9,7,1
20134100F0266,1,9,0,1,0,1,0,0,1,10,2,1,6,1,11,1298,1,15,10,1
20134100F0271,1,9,0,18,0,8,0,0,1,1,1,1,6,2,11,-1,-1,-1,9,1
20134100F0271,2,9,0,9,0,8,0,0,1,1,1,1,6,2,4,-1,-1,-1,10,1
20134100F0274,1,9,0,18,0,0,0,0,0,0,1,1,6,2,8,1390,1,11,4,1
20134100F0275,1,1,0,18,0,0,0,0,0,0,0,1,6,2,7,-1,-1,-1,9,1
20134100F0276,1,21,1,11,0,0,0,0,0,0,1,1,1,1,9,10837,2,1,7,1
20134100F0276,2,9,0,18,0,0,0,0,4,6,3,1,6,2,6,1596,1,14,7,1
20134100F0279,1,9,0,18,0,4,0,0,0,0,1,1,6,1,5,-1,-1,-1,10,1
20134100F0279,2,9,0,18,0,8,0,9,0,1,1,1,6,1,6,1590,1,9,8,1
20134100F0280,1,9,0,4,0,8,0,0,0,0,3,1,1,1,7,1248,2,5,-1,-1
20134100F0280,2,9,0,18,0,8,0,0,0,0,1,1,6,1,11,1364,1,8,10,1
20134100F0286,1,1,0,18,0,2,0,0,0,0,1,1,6,1,4,-1,-1,-1,8,1
20134100F0286,2,9,0,3,0,2,0,0,0,0,2,1,6,1,7,2993,2,1,8,1
20134100F0288,1,1,0,9,0,0,0,0,0,0,3,1,2,1,4,-1,-1,-1,-1,-1
20134100F0288,2,2,0,13,0,0,0,0,0,0,1,1,6,1,9,125,1,11,8,1
20134100F0294,1,9,0,18,9,0,0,0,1,0,1,1,6,1,11,1896,2,3,10,1
20134100F0294,2,9,0,2,9,0,0,0,0,0,1,1,6,2,8,-1,-1,-1,7,1
20134100F0295,1,1,0,5,0,3,0,0,0,0,1,1,6,1,8,-1,-1,-1,7,1
20134100F0295,2,9,0,5,0,3,0,0,0,0,2,1,6,2,7,1598,1,4,10,1
20134100F0298,1,9,0,18,0,8,0,0,0,0,1,1,6,2,6,1699,1,4,7,1
20134100F0298,2,9,0,9,0,8,0,0,0,0,3,1,6,2,6,998,1,11,10,1
20134100F0300,1,9,0,18,0,1,0,0,0,0,1,1,6,3,-1,1560,2,6,-1,-1
20134100F0300,2,9,0,3,0,1,0,0,0,0,2,1,1,2,-1,2179,2,11,8,1
20134100F0301,1,19,0,16,0,3,1,0,0,0,1,1,6,3,-1,2148,2,4,-1,-1
20134100F0301,2,9,0,18,0,1,0,0,0,0,1,1,6,2,7,1390,1,4,-1,-1
20134100F0305,1,20,0,18,0,0,0,0,0,0,1,1,1,1,7,-1,-1,-1,-1,-1
20134100F0305,2,9,0,4,0,0,0,0,0,0,2,1,6,1,10,1598,1,5,6,3
20134100F0305,3,9,0,4,0,0,0,0,0,0,2,1,6,1,6,1896,2,14,6,1
20134100F0320,1,5,0,13,0,3,0,0,0,0,4,1,6,1,7,599,1,11,6,1
20134100F0320,2,9,0,18,0,5,0,0,0,0,3,1,6,1,10,1560,2,1,10,1
20134100F0320,3,9,0,18,0,1,0,0,0,0,3,1,6,1,9,1560,2,3,10,2
20134100F0321,1,3,0,4,0,1,0,0,0,0,1,1,1,1,6,125,1,1,10,2
20134100F0321,2,9,0,9,0,1,0,0,0,0,1,1,3,2,7,-1,-1,-1,9,2
20134100F0324,1,9,0,9,0,8,0,0,0,0,3,1,2,1,5,1686,2,1,10,1
20134100F0324,2,9,0,18,0,8,0,0,0,0,1,1,2,1,8,1870,2,10,10,1
20134100F0340,1,9,0,17,0,0,0,0,0,0,1,1,1,2,6,998,1,8,4,1
20134100F0340,2,9,0,16,0,0,0,0,0,0,1,1,1,2,6,1598,1,11,10,1
20134100F0341,1,9,0,18,0,0,0,0,0,0,1,1,6,3,-1,-1,-1,-1,-1,-1
20134100F0341,2,9,0,18,0,0,0,0,0,0,1,1,6,3,-1,-1,-1,-1,-1,-1
20134100F0342,1,19,0,9,0,5,0,0,0,0,4,1,1,1,7,2402,2,6,9,1
20134100F0342,2,5,0,18,0,1,1,0,0,0,1,1,2,1,7,599,1,4,9,1
20134100F0344,1,9,0,18,0,0,0,0,0,0,3,1,6,1,5,1995,2,2,3,1
20134100F0350,1,9,0,18,0,0,1,0,1,4,1,1,6,1,6,1997,2,12,3,1
20134100F0353,1,9,0,16,0,0,0,0,0,0,1,1,6,2,9,1248,1,3,8,1
20134100F0353,2,9,0,17,0,0,0,0,1,0,3,1,6,1,6,-1,-1,-1,9,1
20134100F0354,1,9,0,18,0,1,0,0,1,10,1,1,6,2,9,1399,1,3,-1,-1
20134100F0354,2,9,0,18,0,8,0,0,0,0,4,1,6,1,6,-1,-1,-1,-1,-1
20134100F0358,1,19,0,5,0,8,0,0,0,0,1,1,1,1,6,2299,2,1,8,1
20134100F0358,2,9,0,3,0,8,0,0,0,0,2,1,6,1,7,1895,1,12,5,1
20134100F0358,3,9,0,18,0,1,0,0,0,0,0,1,1,1,7,2959,2,5,-1,-1
20134100F0364,1,9,0,9,0,6,0,0,3,1,1,1,6,2,11,1240,1,6,10,1
20134100F0364,2,9,0,18,0,8,0,0,0,0,4,1,6,2,8,1598,1,3,8,1
20134100F0367,1,9,0,18,0,8,0,0,0,0,1,1,6,1,-1,-1,-1,-1,-1,-1
20134100F0367,2,1,0,9,0,8,0,0,0,0,4,1,6,1,8,-1,-1,-1,4,1
20134100F0368,1,9,0,16,0,0,0,0,0,0,3,1,6,1,8,2400,2,3,7,3
20134100F0368,2,1,0,17,0,0,0,0,1,4,3,1,6,1,8,-1,-1,-1,9,1
20134100F0369,1,9,0,18,0,8,0,0,0,0,4,1,6,2,9,995,1,5,6,1
20134100F0369,2,9,0,6,0,8,0,0,0,0,3,1,6,1,6,1796,1,6,8,1
20134100F0370,1,9,0,9,0,8,0,0,0,0,1,1,6,1,7,1598,1,8,10,1
20134100F0370,2,9,0,18,0,8,0,0,0,0,4,1,6,2,7,1997,2,4,10,2
20134100F0377,1,9,0,4,0,1,1,0,0,0,2,1,6,1,6,998,1,7,9,2
20134100F0377,2,9,0,18,0,1,0,0,0,0,1,1,2,2,10,-1,-1,-1,9,1
20134100F0381,1,9,0,18,0,1,0,0,0,0,1,1,1,1,6,1984,1,1,9,1
20134100F0381,2,9,0,4,0,1,0,0,0,0,2,1,6,1,10,1299,1,9,6,2
20134100F0390,1,9,0,5,0,1,0,0,0,0,2,1,6,2,5,-1,-1,-1,-1,-1
20134100F0390,2,9,0,5,0,1,0,0,0,0,1,1,6,2,4,1124,1,11,9,1
20134100F0396,1,9,0,18,0,0,0,0,0,0,2,1,6,1,-1,1248,2,5,2,1
20134100F0396,2,9,0,18,0,0,0,0,0,0,2,1,6,2,5,-1,-1,-1,6,1
20134100F0396,3,9,0,18,0,0,0,0,0,0,1,1,1,1,6,998,1,4,7,1
20134100F0400,1,9,0,18,0,1,0,0,0,0,1,1,6,1,11,1590,1,13,10,1
20134100F0400,2,9,0,10,0,1,0,0,0,0,2,1,6,1,9,1798,1,-1,7,1
20134100F0404,1,8,0,5,0,0,0,0,0,0,4,1,1,1,7,1910,2,5,7,1
20134100F0405,1,8,0,15,0,8,5,4,0,0,1,1,1,1,6,1796,1,9,4,1
20134100F0405,2,9,0,2,0,8,0,0,0,0,1,1,6,1,-1,1998,2,7,-1,-1
20134100F0406,1,9,0,9,0,1,0,0,0,0,4,1,6,2,7,1796,1,9,7,1
20134100F0406,2,1,0,18,0,1,0,0,0,0,1,1,6,1,6,-1,-1,-1,10,1
20134100F0408,1,9,0,18,0,0,0,0,0,0,1,1,6,1,10,1389,1,10,10,1
20134100F0408,2,20,0,18,0,0,0,0,0,0,1,1,1,1,7,3920,2,6,7,1
20134100F0415,1,9,0,9,0,8,0,0,0,0,1,1,6,2,8,1997,2,7,10,1
20134100F0415,2,4,0,13,0,8,0,0,0,0,1,1,6,1,7,498,1,15,1,1
20134100F0415,3,21,1,5,0,1,0,0,0,0,0,1,1,1,9,11967,2,1,8,3
20134100F0416,1,9,0,18,0,0,0,0,0,0,1,1,6,2,7,1400,1,14,10,2
20134100F0416,2,9,0,18,0,0,0,0,0,0,1,1,6,1,10,1998,2,8,9,2
20134100F0417,1,9,0,9,0,8,0,0,0,0,1,1,6,2,9,1598,1,6,10,1
20134100F0417,2,3,0,17,0,8,0,0,0,0,4,1,6,2,5,124,1,6,10,1
20134100F0423,1,9,0,18,0,0,0,0,0,0,1,1,6,3,-1,-1,-1,-1,-1,-1
